time,sensor_data.mean_value,source_id,type
2019-01-03T22:00:00.000Z,48.435575221239,20,2
2019-01-03T22:00:00.000Z,15.960000000000033,20,3
2019-01-03T22:00:00.000Z,46.780685840707946,21,2
2019-01-03T22:00:00.000Z,24.975796460176934,21,3
2019-01-03T22:00:00.000Z,52.37860619469027,22,2
2019-01-03T22:00:00.000Z,23.362101769911465,22,3
2019-01-03T22:00:00.000Z,49.739269911504444,23,2
2019-01-03T22:00:00.000Z,26.65834070796464,23,3
2019-01-03T22:00:00.000Z,52.23283185840708,24,2
2019-01-03T22:00:00.000Z,25.60767699115039,24,3
2019-01-03T22:00:00.000Z,47.342721238938054,25,2
2019-01-03T22:00:00.000Z,20.00721238938054,25,3
2019-01-03T22:00:00.000Z,45.132411504424766,26,2
2019-01-03T22:00:00.000Z,18.26269911504426,26,3
2019-01-03T22:00:00.000Z,33.133407079646005,27,2
2019-01-03T22:00:00.000Z,20.85814159292042,27,3
2019-01-03T22:00:00.000Z,58.01962389380526,28,2
2019-01-03T22:00:00.000Z,27.17134955752208,28,3
2019-01-03T22:00:00.000Z,53.12435840707963,29,2
2019-01-03T22:00:00.000Z,17.98999999999984,29,3
2019-01-03T22:00:00.000Z,42.47,30,2
2019-01-03T22:00:00.000Z,25.525199115044312,30,3
2019-01-03T22:00:00.000Z,57.58615044247781,32,2
2019-01-03T22:00:00.000Z,27.29920353982294,32,3
2019-01-03T23:00:00.000Z,33.73689578713969,17,2
2019-01-03T23:00:00.000Z,20.69203991130805,17,3
2019-01-03T23:00:00.000Z,53.79461197339243,18,2
2019-01-03T23:00:00.000Z,15.960000000000033,18,3
2019-01-03T23:00:00.000Z,55.79084257206211,19,2
2019-01-03T23:00:00.000Z,15.960000000000033,19,3
2019-01-03T23:00:00.000Z,47.64793791574284,20,2
2019-01-03T23:00:00.000Z,15.960000000000033,20,3
2019-01-03T23:00:00.000Z,47.72709534368069,21,2
2019-01-03T23:00:00.000Z,24.024279379157434,21,3
2019-01-03T23:00:00.000Z,52.16266075388028,22,2
2019-01-03T23:00:00.000Z,23.361796008869142,22,3
2019-01-03T23:00:00.000Z,49.66705099778269,23,2
2019-01-03T23:00:00.000Z,26.656407982261644,23,3
2019-01-03T23:00:00.000Z,51.25110864745012,24,2
2019-01-03T23:00:00.000Z,25.672727272727283,24,3
2019-01-03T23:00:00.000Z,47.00365853658537,25,2
2019-01-03T23:00:00.000Z,19.997427937915756,25,3
2019-01-03T23:00:00.000Z,44.81017738359204,26,2
2019-01-03T23:00:00.000Z,18.03556541019958,26,3
2019-01-03T23:00:00.000Z,32.781662971175166,27,2
2019-01-03T23:00:00.000Z,20.521396895787074,27,3
2019-01-03T23:00:00.000Z,56.709312638580954,28,2
2019-01-03T23:00:00.000Z,27.19955654102,28,3
2019-01-03T23:00:00.000Z,50.17254988913519,29,2
2019-01-03T23:00:00.000Z,17.388492239467922,29,3
2019-01-03T23:00:00.000Z,42.390066518847014,30,2
2019-01-03T23:00:00.000Z,25.61627494456763,30,3
2019-01-03T23:00:00.000Z,56.17842572062086,32,2
2019-01-03T23:00:00.000Z,27.296984478935624,32,3
2019-01-04T00:00:00.000Z,33.36070796460183,17,2
