time,sensor_data.mean_value,source_id,type
2019-03-28T04:00:00.000Z,44.08950617283951,30,2
2019-03-28T04:00:00.000Z,28.700740740740784,30,3
2019-03-28T04:00:00.000Z,56.938320987654265,32,2
2019-03-28T04:00:00.000Z,28.01111111111098,32,3
2019-03-28T05:00:00.000Z,43.603325123152665,17,2
2019-03-28T05:00:00.000Z,19.279999999999923,17,3
2019-03-28T05:00:00.000Z,53.070344827586275,18,2
2019-03-28T05:00:00.000Z,15.960000000000031,18,3
2019-03-28T05:00:00.000Z,51.1122906403941,19,2
2019-03-28T05:00:00.000Z,15.960000000000031,19,3
2019-03-28T05:00:00.000Z,46.992610837438484,20,2
2019-03-28T05:00:00.000Z,16.600000000000104,20,3
2019-03-28T05:00:00.000Z,46.56534482758613,21,2
2019-03-28T05:00:00.000Z,25.878029556650215,21,3
2019-03-28T05:00:00.000Z,47.85280788177341,22,2
2019-03-28T05:00:00.000Z,17.958423645320256,22,3
2019-03-28T05:00:00.000Z,52.51640394088671,23,2
2019-03-28T05:00:00.000Z,30.501256157635357,23,3
2019-03-28T05:00:00.000Z,56.95943349753694,24,2
2019-03-28T05:00:00.000Z,20.449704433497434,24,3
2019-03-28T05:00:00.000Z,52.593768472906405,25,2
2019-03-28T05:00:00.000Z,26.287955665024654,25,3
2019-03-28T05:00:00.000Z,54.96394088669952,26,2
2019-03-28T05:00:00.000Z,21.46064039408875,26,3
2019-03-28T05:00:00.000Z,57.64709359605914,28,2
2019-03-28T05:00:00.000Z,27.735320197044423,28,3
2019-03-28T05:00:00.000Z,41.563719211822665,30,2
2019-03-28T05:00:00.000Z,28.028177339901593,30,3
2019-03-28T05:00:00.000Z,57.36354679802958,32,2
2019-03-28T05:00:00.000Z,28.01403940886689,32,3
2019-03-28T06:00:00.000Z,43.1355555555556,17,2
2019-03-28T06:00:00.000Z,19.279999999999927,17,3
2019-03-28T06:00:00.000Z,53.15716049382717,18,2
2019-03-28T06:00:00.000Z,15.960000000000031,18,3
2019-03-28T06:00:00.000Z,51.360074074074085,19,2
2019-03-28T06:00:00.000Z,15.960000000000031,19,3
2019-03-28T06:00:00.000Z,47.155827160493764,20,2
2019-03-28T06:00:00.000Z,16.600000000000104,20,3
2019-03-28T06:00:00.000Z,46.83451851851853,21,2
2019-03-28T06:00:00.000Z,25.82007407407393,21,3
2019-03-28T06:00:00.000Z,48.505802469135745,22,2
2019-03-28T06:00:00.000Z,17.711209876543265,22,3
2019-03-28T06:00:00.000Z,52.4420493827161,23,2
2019-03-28T06:00:00.000Z,30.46419753086418,23,3
2019-03-28T06:00:00.000Z,57.01160493827158,24,2
2019-03-28T06:00:00.000Z,20.353111111111037,24,3
2019-03-28T06:00:00.000Z,53.41308641975309,25,2
2019-03-28T06:00:00.000Z,26.405999999999995,25,3
2019-03-28T06:00:00.000Z,55.31953086419753,26,2
2019-03-28T06:00:00.000Z,21.502197530864233,26,3
2019-03-28T06:00:00.000Z,57.39316049382714,28,2
2019-03-28T06:00:00.000Z,27.706543209876575,28,3
2019-03-28T06:00:00.000Z,35.59758024691358,30,2
2019-03-28T06:00:00.000Z,27.85056790123468,30,3
2019-03-28T06:00:00.000Z,57.081604938271624,32,2
2019-03-28T06:00:00.000Z,27.96069135802452,32,3
2019-03-28T07:00:00.000Z,42.18608374384229,17,2
2019-03-28T07:00:00.000Z,19.279999999999923,17,3
2019-03-28T07:00:00.000Z,53.114088669950746,18,2
2019-03-28T07:00:00.000Z,15.960000000000031,18,3
2019-03-28T07:00:00.000Z,51.89253694581274,19,2
2019-03-28T07:00:00.000Z,16.047931034482904,19,3
2019-03-28T07:00:00.000Z,46.92140394088675,20,2
2019-03-28T07:00:00.000Z,16.600000000000104,20,3
2019-03-28T07:00:00.000Z,48.4754187192118,21,2
2019-03-28T07:00:00.000Z,25.45551724137919,21,3
2019-03-28T07:00:00.000Z,46.53529556650247,22,2
2019-03-28T07:00:00.000Z,17.81194581280792,22,3
2019-03-28T07:00:00.000Z,52.58943349753696,23,2
2019-03-28T07:00:00.000Z,30.466477832512297,23,3
2019-03-28T07:00:00.000Z,57.04160098522165,24,2
2019-03-28T07:00:00.000Z,20.159778325123124,24,3
2019-03-28T07:00:00.000Z,52.4696551724138,25,2
2019-03-28T07:00:00.000Z,25.90027093596058,25,3
2019-03-28T07:00:00.000Z,55.48790640394086,26,2
2019-03-28T07:00:00.000Z,21.51401477832512,26,3
2019-03-28T07:00:00.000Z,58.487463054187174,28,2
2019-03-28T07:00:00.000Z,27.755295566502475,28,3
2019-03-28T07:00:00.000Z,34.13440886699507,30,2
2019-03-28T07:00:00.000Z,27.803472906404128,30,3
2019-03-28T07:00:00.000Z,57.74463054187195,32,2
